duckId	Score	Background	Skin	Foot	Body	Face	Open sea
1123	46.53328565853108	Tiffany Blue	Penguin Black	Pants Shoes	Naked	Pirate	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1123
1124	26.16193274002061	Neon Green	Base Naked	Duck	Jacket	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1124
1125	43.55621376233623	Pastel Pink	Doge	Hypebeast	Jacket	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1125
1126	55.21834636983024	Pastel Pink	Tiger Striped	Duck	Naked	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1126
1127	55.42075775815461	Pastel Pink	Penguin Black	Duck	Jacket	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1127
1128	96.04195540297343	Orange	Yeti White	Santa	Flannel	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1128
1129	81.7535910155375	Pastel Pink	Yeti White	Pants Shoes	Santa	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1129
1130	146.03757986333986	Salmon	Penguin Black	Duck	Suit	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1130
1131	80.3958296817525	Orange	Icy Blue	Nerd	Hoodie	Angry	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1131
1132	42.46810326596777	Orange	Grimace Purple	Duck	Bowtie	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1132
1133	55.82577847581092	Cloud	Tiger Striped	Duck	Jacket	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1133
1134	54.73856008646723	Hot Pink	Gold Shiny	Nerd	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1134
1135	43.92457964147912	Orange	Base Naked	Duck	Naked	Fomo	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1135
1136	22.147034919459653	Blue	Base Naked	Duck	Naked	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1136
1137	55.55758143073705	Cloud	Gold Shiny	Duck	Naked	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1137
1138	55.4103707252725	Pastel Blue	Icy Blue	Duck	Nerd	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1138
1139	59.3076690668223	Blue	Base Naked	Hypebeast	Naked	Sleep	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1139
1140	100.98852153950642	Pastel Blue	Doge	Pants Shoes	TShirt HS	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1140
1141	58.31999580526856	Tiffany Blue	Zombie Green	Duck	Naked	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1141
1142	83.90011198737238	Tiffany Blue	Base Naked	Hypebeast	Collar	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1142
1143	99.47639449966707	Pastel Pink	Zombie Green	Nerd	Santa	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1143
1144	25.202969733207585	Cloud	Bronze Shiny	Duck	Jacket	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1144
1145	65.68211090945154	Pastel Blue	Penguin Black	Pants Shoes	Santa	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1145
1146	37.90903552893188	Cloud	Base Naked	Hypebeast	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1146
1147	50.009874916689405	Pastel Pink	Steel Shiny	Pants Shoes	Naked	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1147
1148	26.161932216849767	Tiffany Blue	Base Naked	Duck	Jacket	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1148
1149	50.806672701478035	Hot Pink	Grimace Purple	Hypebeast	Collar	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1149
1150	59.06923156285332	Cloud	Base Naked	Nerd	Naked	Santa	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1150
1151	49.66682762701759	Cloud	Bronze Shiny	Duck	Bowtie	Pirate	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1151
1152	37.631132479293264	Cloud	Base Naked	Hypebeast	Naked	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1152
1153	108.39802697868242	Pastel Blue	Base Naked	Pirate	Naked	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1153
1154	90.32922145179452	Pastel Blue	Grimace Purple	Duck	Jacket	Pirate	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1154
1155	71.14927787679152	Pastel Pink	Mallard	Nerd	Collar	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1155
1156	31.75725066755304	Salmon	Base Naked	Nerd	Jacket	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1156
1157	44.519877774951965	Salmon	Icy Blue	Duck	Nerd	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1157
1158	46.32663488279783	Pastel Pink	Doge	Duck	Hypebeast	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1158
1159	60.434593771296065	Pastel Pink	Yeti White	Duck	TShirt Orange	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1159
1160	34.50426326955102	Pastel Blue	Bronze Shiny	Hypebeast	Nerd	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1160
1161	36.48294010462835	Neon Green	Icy Blue	Nerd	Naked	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1161
1162	78.77701504479394	Pastel Pink	Steel Shiny	Nerd	Farmer	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1162
1163	33.929939077367074	Salmon	Penguin Black	Duck	Jacket	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1163
1164	56.06044737250963	Pastel Blue	Penguin Black	Pants Shoes	Bowtie	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1164
1165	34.048724350601034	Cloud	Bronze Shiny	Pants Shoes	Naked	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1165
1166	33.913057382748406	Pastel Yellow	Icy Blue	Duck	Naked	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1166
1167	29.081925904656206	Blue	Base Naked	Hypebeast	Naked	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1167
1168	55.81202393185053	Tiffany Blue	Zombie Green	Duck	Jacket	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1168
1169	21.10558709657817	Cloud	Bronze Shiny	Duck	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1169
1170	49.77989210114933	Hot Pink	Steel Shiny	Duck	Nerd	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1170
1171	34.363149299861604	Pastel Pink	Base Naked	Duck	Jacket	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1171
1172	40.413607149713314	Salmon	Penguin Black	Duck	Naked	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1172
1173	38.36516716371389	Blue	Grimace Purple	Pants Shoes	Hypebeast	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1173
1174	47.74846227763534	Pastel Blue	Base Naked	Duck	Jacket	Fomo	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1174
1175	85.98254009214304	Pastel Pink	Tiger Striped	Duck	Nerd	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1175
1176	60.08744276218361	Blue	Steel Shiny	Duck	Nerd	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1176
1177	79.43773159986677	Tiffany Blue	Unicorn Pink	Hypebeast	Nerd	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1177
1178	62.29569192369206	Salmon	Zombie Green	Duck	Naked	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1178
1179	77.70134266288278	Pastel Yellow	Steel Shiny	Hypebeast	Santa	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1179
1180	37.951856421155675	Hot Pink	Base Naked	Hypebeast	Collar	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1180
1181	61.735909147856205	Salmon	Penguin Black	Farmer	Jacket	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1181
1182	101.40750187558116	Tiffany Blue	Unicorn Pink	Duck	Naked	Love	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1182
1183	102.83504131832042	Cloud	Zebra Striped	Pants Shoes	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1183
1184	29.82553265111177	Blue	Base Naked	Duck	Bowtie	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1184
1185	23.605141341898012	Cloud	Base Naked	Duck	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1185
1186	17.965021853438543	Neon Green	Base Naked	Pants Shoes	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1186
1187	37.50540003993829	Orange	Icy Blue	Nerd	Hypebeast	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1187
1188	54.996796479353904	Salmon	Grimace Purple	Pants Shoes	Collar	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1188
1189	51.19817116203608	Hot Pink	Steel Shiny	Duck	Jacket	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1189
1190	40.17542096902129	Salmon	Base Naked	Pants Shoes	Collar	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1190
1191	71.0743970735112	Salmon	Icy Blue	Pants Shoes	Naked	Sleep	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1191
1192	48.73578924321263	Salmon	Base Naked	Duck	Farmer	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1192
1193	59.20143106883241	Pastel Blue	Doge	Santa	Nerd	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1193
1194	15.329434740087397	Blue	Base Naked	Duck	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1194
1195	91.8071279517913	Pastel Blue	Base Naked	Duck	Farmer	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1195
1196	49.679505089428986	Tiffany Blue	Base Naked	Farmer	Naked	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1196
1197	121.4654218832574	Salmon	Doge	Duck	Pirate	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1197
1198	38.784271445000876	Pastel Pink	Bronze Shiny	Pants Shoes	Bowtie	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1198
1199	31.635564213747458	Pastel Pink	Base Naked	Nerd	Naked	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1199
1200	106.62366815284713	Blue	Unicorn Pink	Nerd	Hypebeast	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1200
1201	63.635631012372706	Neon Green	Bronze Shiny	Santa	Nerd	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1201
1202	62.65825156735258	Pastel Blue	Grimace Purple	Duck	Jacket	Santa	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1202
1203	35.70929234635157	Cloud	Base Naked	Pants Shoes	Naked	Angry	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1203
1204	28.799723671138352	Pastel Blue	Bronze Shiny	Hypebeast	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1204
1205	89.69888312000907	Cloud	Yeti White	Nerd	Jacket	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1205
1206	21.661289279134163	Cloud	Base Naked	Duck	Naked	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1206
1207	58.03597187554589	Salmon	Tiger Striped	Hypebeast	Nerd	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1207
1208	37.27720497897132	Blue	Unicorn Pink	Duck	Naked	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1208
1209	55.55227847685626	Pastel Pink	Tiger Striped	Duck	Jacket	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1209
1210	39.39250959066988	Orange	Doge	Duck	Hypebeast	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1210
1211	58.9831221103529	Hot Pink	Base Naked	Pants Shoes	Jacket	Santa	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1211
1212	27.57807453684781	Salmon	Base Naked	Duck	Nerd	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1212
1213	78.68405087205636	Hot Pink	Bronze Shiny	Pants Shoes	Naked	Love	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1213
1214	131.1668266882928	Pastel Pink	Tiger Striped	Duck	TShirt HS	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1214
1215	86.6150096645456	Tiffany Blue	Icy Blue	Pants Shoes	Nerd	Love	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1215
1216	80.70515055279455	Hot Pink	Steel Shiny	Duck	Hypebeast	Sleep	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1216
1217	31.095488678601807	Cloud	Bronze Shiny	Pants Shoes	Hypebeast	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1217
1218	57.747369000806245	Pastel Blue	Base Naked	Farmer	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1218
1219	192.2537189475199	Pastel Blue	Tiger Striped	Fireman	Suit	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1219
1220	112.92805640609018	Salmon	Penguin Black	Pants Shoes	TShirt HS	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1220
1221	22.338049484598596	Orange	Base Naked	Duck	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1221
1222	41.284190615226294	Pastel Blue	Icy Blue	Pants Shoes	Bowtie	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1222
1223	31.24120458274079	Cloud	Yeti White	Duck	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1223
1224	79.59884694574188	Pastel Pink	Bronze Shiny	Duck	Jacket	Love	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1224
1225	67.03952263020291	Salmon	Zebra Striped	Duck	Collar	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1225
1226	37.51966924308796	Salmon	Base Naked	Hypebeast	Bowtie	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1226
1227	36.14160291467082	Pastel Yellow	Grimace Purple	Hypebeast	Hypebeast	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1227
1228	65.3321140065098	Tiffany Blue	Base Naked	Duck	Flannel	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1228
1229	23.741173614451824	Cloud	Bronze Shiny	Pants Shoes	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1229
1230	24.296875770879605	Pastel Pink	Base Naked	Pants Shoes	Naked	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1230
1231	32.84644736469142	Tiffany Blue	Icy Blue	Pants Shoes	Naked	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1231
1232	55.76263746497321	Tiffany Blue	Mallard	Duck	Hypebeast	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1232
1233	77.59071666046523	Salmon	Penguin Black	Duck	TShirt Orange	Angry	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1233
1234	39.107980341021296	Pastel Blue	Bronze Shiny	Pants Shoes	Naked	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1234
1235	47.05997804498572	Pastel Pink	Bronze Shiny	Pants Shoes	Bowtie	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1235
1236	86.62593339226586	Pastel Yellow	Tiger Striped	Duck	Nerd	Sleep	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1236
1237	105.3654373942058	Pastel Pink	Penguin Black	Duck	Nerd	Love	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1237
1238	103.17859917689202	Blue	Unicorn Pink	Pants Shoes	Collar	Love	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1238
1239	96.98875584182235	Pastel Pink	Base Naked	Duck	Hoodie	Pirate	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1239
1240	40.68543711677255	Pastel Blue	Base Naked	Hypebeast	Hypebeast	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1240
1241	17.965021333075974	Hot Pink	Base Naked	Pants Shoes	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1241
1242	62.47942496719757	Cloud	Base Naked	Fireman	Nerd	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1242
1243	51.00907182480442	Cloud	Unicorn Pink	Nerd	Naked	Pirate	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1243
1244	78.60288591660539	Orange	Gold Shiny	Duck	Bowtie	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1244
1245	40.736358102042956	Salmon	Mallard	Pants Shoes	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1245
1246	27.826119998411684	Pastel Pink	Grimace Purple	Pants Shoes	Jacket	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1246
1247	31.475049061499046	Neon Green	Bronze Shiny	Nerd	Jacket	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1247
1248	35.64190099557484	Neon Green	Icy Blue	Duck	Nerd	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1248
1249	44.52282395862933	Orange	Base Naked	Duck	TShirt Orange	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1249
1250	59.67625472247326	Cloud	Mallard	Pants Shoes	Jacket	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1250
1251	31.377690961620512	Hot Pink	Base Naked	Pants Shoes	Hypebeast	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1251
1252	65.07230462931503	Tiffany Blue	Base Naked	Farmer	Collar	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1252
1253	55.82079672299808	Pastel Yellow	Gold Shiny	Duck	Hypebeast	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1253
1254	28.419113654099387	Blue	Base Naked	Nerd	Naked	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1254
1255	35.53709602356009	Pastel Blue	Penguin Black	Duck	Nerd	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1255
1256	85.11387363815133	Pastel Blue	Penguin Black	Duck	Santa	Pirate	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1256
1257	51.043908921505164	Hot Pink	Mallard	Pants Shoes	Naked	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1257
1258	38.172971943038156	Blue	Mallard	Duck	Hypebeast	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1258
1259	27.092328879106315	Pastel Blue	Base Naked	Duck	Nerd	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1259
1260	36.99873584386347	Cloud	Base Naked	Pants Shoes	Jacket	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1260
1261	43.92457970992732	Tiffany Blue	Base Naked	Duck	Naked	Fomo	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1261
1262	113.20339807365463	Pastel Pink	Bronze Shiny	Pants Shoes	Flannel	Love	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1262
1263	22.410249807108496	Pastel Pink	Base Naked	Duck	Hypebeast	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1263
1264	52.75591593000628	Pastel Yellow	Doge	Duck	Collar	Pirate	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1264
1265	102.53273801780927	Orange	Gold Shiny	Duck	Nerd	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1265
1266	43.17088011531201	Cloud	Penguin Black	Pants Shoes	Jacket	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1266
1267	67.63311536680095	Tiffany Blue	Icy Blue	Duck	Naked	Fomo	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1267
1268	97.80205001445364	Cloud	Bronze Shiny	Duck	Fireman	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1268
1269	97.82681083941148	Hot Pink	Steel Shiny	Farmer	Naked	Angry	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1269
1270	29.877220078570424	Orange	Base Naked	Nerd	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1270
1271	53.87956069083674	Orange	Bronze Shiny	Duck	Hoodie	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1271
1272	37.07531992706452	Cloud	Base Naked	Duck	Collar	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1272
1273	35.11914208072123	Hot Pink	Grimace Purple	Hypebeast	Naked	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/1273
